app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,1.0227966666666666,0.14651505599539366,857897333.3333334,124590237.43589756,0.44131462826701034,0.06329590436410461,2.2659570654317083,0.3249967087425778
01_omnetpp_base,0.7066546666666667,0.0235174255039393,1155670000.0,31611119.87892868,0.45725144079787416,0.01595407926445825,2.186980533631703,0.07630650812713548
02_mcf_base,0.3649166666666667,0.16067857082179107,627237000.0,688328459.4850049,0.34426208887449333,0.15187581603303538,2.904763644667732,1.2814752572939843
03_lbm_base,1.4976366666666667,0.016592668059517528,59254500.0,19822043.7021514,0.6316707766627208,0.009980961573573302,1.5831031558611233,0.025014441619624503
04_dc.B,0.9513873333333334,0.03392682481950428,447669333.3333333,35278309.14787915,0.5361630263877174,0.02138695172135064,1.865104363382317,0.07439695579846463
05_lu.C,1.842393333333333,0.011645000357807323,171300666.66666666,2318517.91740615,0.6333054903403146,0.005241081739959417,1.579016786136873,0.01306755771288875
06_astar_base,0.670554,0.02294080606691934,55598233.33333334,4705103.979013993,0.7424548085717007,0.027067019051833965,1.346883323341595,0.04910213544662328
07_gamess_base,2.647056666666667,0.004645000897021847,55826033.33333334,535762.0398398283,0.7788446355416636,0.016162154503602106,1.2839531202580978,0.02664388731465213
