app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,0.5858869999999999,0.0022395794248027323,202539000.0,8444917.287931245,0.2531317777656164,0.002087702771148198,3.950511503640349,0.032581819186840444
01_sphinx3_base,1.217563333333333,0.008096445722249566,250852333.3333333,4603433.102949722,0.49885348195958296,0.00849076206610935,2.0045966123596584,0.03411934263185858
02_omnetpp_base,0.5885426666666665,0.002624104101085457,960812666.6666666,3482457.513500089,0.37689645971417285,0.005177502558949236,2.653248589170539,0.036448210127462605
03_mcf_base,0.35288600000000003,0.004791389255737888,870469666.6666666,9623391.207538694,0.32776905715055316,0.006260001677921201,3.050928628508923,0.05826913162492665
04_libquantum_base,2.067003333333333,0.07048193338248686,157134266.66666666,100959060.67418285,0.6376169759462186,0.022708280121614292,1.568339673698317,0.055855314365385586
05_dc.B,0.924852,0.005653775287363332,441969666.6666667,1944243.1260861682,0.5172232133369871,0.004897576996180693,1.9334012360896666,0.0183073403785741
06_sp.C,2.2723433333333336,0.01985051720568848,92822500.0,11327438.943115074,0.700144095326813,0.01597400267505087,1.4282774169983115,0.03258658814968089
07_bwaves_base,2.0340933333333333,0.004245118765515729,148785666.66666666,715298.7720759286,0.7617956179411989,0.010210015903089516,1.3126880444686249,0.017593387903754847
