app,IPC:mean,IPC:std,hitsL3:mean,hitsL3:std,progress:mean,progress:std,slowdown:mean,slowdown:std
00_xalancbmk_base,0.9251446666666668,0.00292775175404835,510952000.0,7259671.342423154,0.3997076469758025,0.0031832457894935546,2.5018285428513156,0.01992440033439832
01_lu.B,2.258793333333333,0.011869803424376128,154587000.0,5950639.209362303,0.7512882940414737,0.008703436718909321,1.3310469601763777,0.015419757075507162
02_lu.C,2.126913333333333,0.027212949735986515,219360666.66666663,21335684.201199956,0.7435693950634116,0.01151432147785067,1.3448643887699547,0.020825495265428217
03_astar_base,0.6852746666666666,0.003486970365995844,111225333.33333331,4032863.788095669,0.7645148466544219,0.012320180079924506,1.308019071671505,0.021078767248915154
04_calculix_base,2.1707233333333336,0.004138711554739374,49267600.0,3764401.4942617374,0.790762935169332,0.012405191805070001,1.2646015076387749,0.01983859328950514
05_dealII_base,2.287243333333333,0.007637148246127906,57514300.0,3347023.20129395,0.7677262571145023,0.0094775842777267,1.3025476082562268,0.016079956388880604
06_gromacs_base,1.8427533333333328,0.0039619481739838905,429864333.3333333,17575784.970616065,0.7775046200842161,0.010259479420916592,1.2861659907457323,0.016971466372134703
07_wrf_base,2.482863333333333,0.0018980077274166679,173555333.33333334,408940.50096967735,0.7870437584068486,0.009052325253937805,1.270577384444573,0.014613774166218924
