interval,hitsL3
0,1440130.0
1,1938650.0
2,2147570.0
3,1764200.0
4,2211910.0
5,1763580.0
6,2039310.0
7,1963500.0
8,1781460.0
9,2256800.0
10,2083880.0
11,1953150.0
12,2009670.0
13,1754070.0
14,2174850.0
15,1917650.0
16,1907840.0
17,2063800.0
18,1740750.0
19,2075560.0
20,1921440.0
21,2030790.0
22,2235730.0
23,1702560.0
24,2027850.0
25,1936290.0
26,1766050.0
27,2255340.0
28,1729890.0
29,1951110.0
30,1992700.0
31,1776530.0
32,2234610.0
33,1797620.0
34,2081980.0
35,2134380.0
36,1668630.0
37,2302190.0
38,1882300.0
39,1810760.0
40,2386860.0
41,2047000.0
42,2261450.0
43,1905890.0
44,1729750.0
45,2243200.0
46,1703260.0
47,2028620.0
48,1934810.0
49,1747820.0
50,2248840.0
51,1858700.0
52,1936960.0
53,2246200.0
54,1941800.0
55,2430110.0
56,1974200.0
57,2108060.0
58,2205680.0
59,1728500.0
60,2222150.0
61,1939040.0
62,2002230.0
63,2121660.0
64,1707840.0
65,2128810.0
66,1837590.0
67,1780150.0
68,2236190.0
69,1967060.0
70,2180630.0
71,1904010.0
72,1694800.0
73,2222570.0
74,1707390.0
75,2012950.0
76,1950610.0
77,1721750.0
78,2228060.0
79,1711720.0
