interval,hitsL3
0,533407.0
1,371604.0
2,387688.0
3,402345.0
4,389646.0
5,376393.0
6,383292.0
7,380503.0
8,396323.0
9,367946.0
10,375584.0
11,379558.0
12,376067.0
13,395154.0
14,391825.0
15,401513.0
16,331753.0
17,370566.0
18,367760.0
19,376974.0
20,395539.0
21,376533.0
22,392378.0
23,386688.0
24,367763.0
25,356593.0
26,389924.0
27,374081.0
28,377561.0
29,396789.0
30,358368.0
31,374999.0
32,397451.0
33,372214.0
34,375569.0
35,355885.0
36,361458.0
37,370869.0
38,376862.0
39,358573.0
40,361034.0
41,369323.0
42,375292.0
43,359647.0
44,403911.0
45,337578.0
46,388940.0
47,363797.0
48,374581.0
49,356772.0
50,397653.0
51,397689.0
52,373370.0
53,373159.0
54,384745.0
55,385551.0
56,357701.0
57,355882.0
58,386196.0
59,333244.0
60,392030.0
61,361192.0
62,386801.0
63,368171.0
64,372215.0
65,387506.0
66,392791.0
67,385796.0
68,396898.0
69,374907.0
70,382934.0
71,374501.0
72,368694.0
73,377323.0
74,354304.0
75,374595.0
76,384956.0
77,369783.0
78,389471.0
79,381073.0
80,362208.0
81,395879.0
82,353207.0
83,380493.0
84,376698.0
85,414202.0
86,380920.0
87,398427.0
88,379716.0
89,368576.0
90,374840.0
91,368222.0
92,401501.0
93,398758.0
94,403805.0
95,380504.0
96,398705.0
97,394128.0
98,426726.0
99,386098.0
100,374114.0
101,389488.0
102,377785.0
103,390162.0
104,385837.0
105,384908.0
106,390822.0
107,389502.0
108,391676.0
109,359171.0
110,378546.0
111,392766.0
112,392647.0
113,417179.0
114,406046.0
115,404085.0
116,397505.0
117,404240.0
118,398162.0
119,408208.0
