app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
06_ep.B,1.3733799999999998,537,2041290.0,1.3824,868,2770600.0
07_ep.C,1.37439,561,2134850.0,1.38371,800,2754910.0
04_wrf_base,2.48909,1328,101760000.0,2.5011400000000004,1387,87326700.0
03_tonto_base,2.42325,484,18030600.0,2.42665,358,18553300.0
01_lu.C,2.21523,8520,96174300.0,2.2125,9079,100278000.0
02_calculix_base,2.1659200000000003,290,25050100.0,2.18376,629,26178800.0
05_zeusmp_base,1.54484,2206,38090800.0,1.54359,2481,40945700.0
00_soplex_base,1.10359,6717,1038370000.0,1.0866799999999999,5169,1008080000.0
