app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,0.705033,3931,879279000.0,0.617992,2031,686910000.0
01_dc.B,0.934293,1297,481405000.0,0.846994,860,455776000.0
02_lu.B,1.76978,4548,317918000.0,1.732,4478,389313000.0
03_lu.C,1.73607,3282,319260000.0,1.7189400000000001,4065,370360000.0
04_sp.C,1.85385,3305,313350000.0,1.9874900000000002,4519,372709000.0
05_astar_base,0.653293,826,117989000.0,0.639662,579,111785000.0
06_h264ref_base,1.82197,454,44971500.0,1.84339,435,55064400.0
07_leslie3d_base,1.9299,2424,172250000.0,2.0005900000000003,3101,216888000.0
