app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,1.35158,6504,1419710000.0,0.7439140000000001,1648,283706000.0
01_omnetpp_base,0.763386,4390,1153470000.0,0.7806770000000001,1468,1780570000.0
02_libquantum_base,2.2522900000000003,2569,215648000.0,2.30253,5328,358628000.0
03_sp.C,2.13922,2245,168779000.0,2.46937,5661,264700000.0
04_astar_base,0.685983,1068,94117100.0,0.678794,565,119472000.0
05_gobmk_base,1.29182,1053,113825000.0,1.24701,524,114834000.0
06_gromacs_base,1.86464,844,357427000.0,1.8106099999999998,621,529120000.0
07_milc_base,0.9460569999999999,1297,31893400.0,1.00709,4120,46400400.0
