app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,1.10359,6717,1038370000.0,1.0866799999999999,5169,1008080000.0
01_lu.C,2.24362,8291,113672000.0,2.2423599999999997,8834,118373000.0
02_calculix_base,2.18574,299,31228900.0,2.20313,625,32764700.0
03_tonto_base,2.42976,467,22528800.0,2.42984,388,23035200.0
04_wrf_base,2.54389,1163,116767000.0,2.55784,1220,102368000.0
05_zeusmp_base,1.54936,2123,45436800.0,1.55574,2360,49465400.0
06_ep.B,1.3715899999999999,573,2651420.0,1.38192,814,4049660.0
07_ep.C,1.3732799999999998,482,2749560.0,1.38341,717,3894000.0
