app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_astar_base,0.670909,1086,58249100.0,0.6544220000000001,394,56335500.0
05_lbm_base,1.25811,1968,87671200.0,1.56656,5493,34310900.0
06_sp.C,1.6906700000000001,1517,101611000.0,2.13161,4632,125381000.0
04_libquantum_base,1.82667,1640,123273000.0,1.95298,3092,108067000.0
02_soplex_base,0.767832,5142,1001930000.0,0.653185,2395,708071000.0
01_sphinx3_base,0.987201,2386,237159000.0,1.0957299999999999,2021,255988000.0
03_omnetpp_base,0.5589810000000001,2922,1101860000.0,0.5212760000000001,1100,907998000.0
00_xalancbmk_base,0.69195,4231,661710000.0,0.515733,1143,166730000.0
