app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,0.911702,5437,975771000.0,0.812967,2333,802213000.0
01_libquantum_base,2.2159,2744,134525000.0,2.19571,4458,169436000.0
02_lu.B,1.99447,4600,232847000.0,2.00413,5473,255753000.0
03_sp.C,2.2440700000000002,4465,282603000.0,2.3423700000000003,5593,210096000.0
04_calculix_base,2.15234,204,42536700.0,2.1486099999999997,197,41375700.0
05_gobmk_base,1.26294,763,83815000.0,1.22565,414,74622200.0
06_perlbench_base,2.16827,590,77646100.0,2.12223,412,78392600.0
07_bt.B,2.75705,1258,55560600.0,2.74496,1281,79373900.0
