app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_leslie3d_base,1.99005,2941,100898000.0,2.02172,3217,101778000.0
05_astar_base,0.646079,733,41922400.0,0.63723,614,59720300.0
06_h264ref_base,1.84103,584,26861400.0,1.84237,559,28195400.0
02_lu.B,1.75167,4378,220436000.0,1.7631,4539,205316000.0
03_lu.C,1.7647700000000002,3406,195247000.0,1.73606,4179,205130000.0
04_sp.C,1.9224900000000003,4220,268375000.0,1.98225,4475,215326000.0
01_dc.B,0.8494799999999999,1338,462318000.0,0.798499,977,432817000.0
00_soplex_base,0.705033,3931,879279000.0,0.617992,2031,686910000.0
