app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_bwaves_base,1.97508,2684,152878000.0,2.03273,3610,146779000.0
06_sp.C,1.8619900000000003,2006,172183000.0,2.28064,4850,80828000.0
04_libquantum_base,2.01911,1575,117333000.0,2.03042,3592,202592000.0
05_dc.B,0.908443,2261,468322000.0,0.932449,1248,440952000.0
03_mcf_base,0.547647,4392,1515920000.0,0.35436599999999996,1670,853709000.0
01_sphinx3_base,1.01956,1621,181774000.0,1.21285,2656,251956000.0
02_omnetpp_base,0.616654,2802,1099600000.0,0.592906,1153,941955000.0
00_xalancbmk_base,0.720543,3235,592961000.0,0.5907180000000001,1245,200317000.0
