app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,0.671281,1264,284475000.0,0.728808,1959,320493000.0
01_sphinx3_base,1.4889700000000001,5378,749402000.0,1.33012,3358,480945000.0
02_omnetpp_base,0.757372,2841,1978970000.0,0.763271,1683,1837630000.0
03_dc.B,1.07083,2115,954731000.0,1.05608,1468,886056000.0
04_lu.C,1.92635,4120,401765000.0,2.06377,4937,285052000.0
05_sp.C,2.1146599999999998,2389,297874000.0,2.40145,5647,359865000.0
06_bzip2_base,1.37437,1653,888913000.0,1.23922,772,663025000.0
07_calculix_base,2.07499,114,40222300.0,2.1639,178,56109300.0
