app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_ft.B,3.21868,7429,195454000.0,3.24011,4126,200879000.0
06_bt.C,2.8919599999999996,4646,129871000.0,2.91168,2635,146112000.0
01_astar_base,0.72478,1560,80537400.0,0.7097760000000001,777,58962800.0
02_gamess_base,2.69272,1078,59499800.0,2.66229,488,53861000.0
04_h264ref_base,2.0788900000000003,1916,53829700.0,2.05481,1130,42303800.0
00_sp.C,2.33454,2379,74844400.0,2.6611599999999997,9718,64389900.0
05_povray_base,1.9444,176,4703220.0,2.19292,118,3827960.0
03_gobmk_base,1.12205,1085,38066800.0,1.31566,1080,72596800.0
