app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sphinx3_base,1.36659,3230,276713000.0,1.40143,2945,334239000.0
01_mcf_base,0.665994,8002,2014630000.0,0.445141,1900,1013060000.0
02_sp.C,2.0550900000000003,1944,180353000.0,2.3799900000000003,5484,333860000.0
03_astar_base,0.707206,1105,131302000.0,0.672243,347,96299100.0
04_bwaves_base,1.87008,3760,431922000.0,2.01782,4554,514176000.0
05_dealII_base,1.9880200000000001,371,33498600.0,2.25,513,54467500.0
06_gamess_base,2.6676599999999997,771,90028000.0,2.57281,246,89497900.0
07_milc_base,0.892386,964,25046900.0,0.974065,4125,36591300.0
