app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sphinx3_base,1.26987,4599,338848000.0,1.08784,1612,227877000.0
01_libquantum_base,1.78152,2978,187756000.0,1.87035,3465,156262000.0
02_lbm_base,1.29341,2693,106626000.0,1.47995,5434,71840800.0
03_sp.C,1.94075,4397,288481000.0,2.05153,4741,254262000.0
04_bzip2_base,1.20815,1518,431330000.0,1.05396,765,350192000.0
05_gromacs_base,1.8004900000000001,697,313421000.0,1.7069400000000001,511,343208000.0
06_hmmer_base,1.53997,275,1806670.0,1.57691,472,3213260.0
07_leslie3d_base,1.95996,2956,152910000.0,2.03377,3138,185530000.0
