app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,1.18888,9382,1130650000.0,1.05989,4813,973440000.0
01_lu.C,2.23168,5823,107983000.0,2.25202,9292,111321000.0
02_calculix_base,2.2307200000000003,423,33916500.0,2.1867400000000004,281,40452000.0
03_tonto_base,2.435,468,22764600.0,2.40617,287,21874600.0
04_wrf_base,2.53177,1792,128384000.0,2.54172,1289,120955000.0
05_zeusmp_base,1.52739,1135,21675700.0,1.5424200000000001,2256,54641800.0
06_ep.B,1.35285,636,1839220.0,1.36162,877,4026170.0
07_ep.C,1.35196,377,1621720.0,1.3779,971,4095940.0
