app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,0.8609319999999999,6935,1059960000.0,0.62436,2232,705874000.0
01_dc.B,0.9199620000000001,2891,489665000.0,0.8581059999999999,990,442420000.0
02_lu.B,1.69317,2612,293575000.0,1.76042,4288,364786000.0
03_lu.C,1.67492,2307,255436000.0,1.73223,4094,350891000.0
04_sp.C,1.77614,2785,309557000.0,1.9928700000000001,4591,282254000.0
05_astar_base,0.685229,908,98554800.0,0.638989,215,101792000.0
06_h264ref_base,1.57179,301,27161100.0,1.8783,334,57004400.0
07_leslie3d_base,1.73291,1319,100544000.0,1.9803099999999998,3255,209304000.0
