app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sphinx3_base,1.06654,2709,451179000.0,0.9777299999999999,1940,329858000.0
01_soplex_base,0.612042,3403,1119500000.0,0.568822,1931,800591000.0
02_omnetpp_base,0.44042299999999995,1283,899568000.0,0.44760200000000006,971,862634000.0
03_libquantum_base,1.61185,2019,321824000.0,1.6463599999999998,2750,305705000.0
04_dc.B,0.68585,675,509880000.0,0.8003060000000001,946,813229000.0
05_lu.B,1.6411200000000001,4742,522073000.0,1.66622,3904,522069000.0
06_lu.C,1.6484599999999998,3055,476184000.0,1.6638,3599,476094000.0
07_sp.C,1.59487,1958,204690000.0,1.89767,3935,207705000.0
