app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
04_bwaves_base,2.0217,4447,234106000.0,1.9197799999999998,4253,471222000.0
06_gamess_base,2.60094,448,51436500.0,2.56208,246,48785100.0
03_astar_base,0.683027,653,53810500.0,0.665905,652,56348500.0
05_dealII_base,2.24253,655,45814100.0,2.22332,603,37182000.0
02_sp.C,2.20998,3393,130825000.0,2.4047,5738,139270000.0
00_sphinx3_base,1.52816,4957,338319000.0,1.40503,3138,250196000.0
01_mcf_base,0.609427,4991,1632960000.0,0.45497600000000005,1830,1012840000.0
07_milc_base,0.921859,1471,25231700.0,0.9613219999999999,3739,25279700.0
