app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
01_bwaves_base,2.14442,4464,148064000.0,2.1349,6209,173229000.0
06_bt.C,2.87544,1976,149262000.0,2.8451400000000002,2295,151414000.0
07_cg.C,1.53262,3866,5413760000.0,1.5212700000000001,3004,5425900000.0
02_bzip2_base,1.39676,1671,361059000.0,1.32676,1005,354757000.0
04_povray_base,2.09882,33,1503160.0,2.12845,75,2977780.0
03_gobmk_base,1.31213,937,68885300.0,1.29505,728,61469000.0
05_zeusmp_base,1.52946,1178,25945200.0,1.54077,1748,36291200.0
00_sphinx3_base,1.74623,6233,361202000.0,1.6691900000000002,5481,324884000.0
