app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
04_gromacs_base,1.88608,704,137238000.0,1.8778099999999998,822,147212000.0
06_leslie3d_base,2.46543,4317,73417700.0,2.5190200000000003,8864,96714200.0
07_ep.B,1.36406,723,1638900.0,1.38583,722,2073130.0
03_gobmk_base,1.32754,992,71284400.0,1.31536,637,65748000.0
05_h264ref_base,2.01871,971,34397000.0,2.07655,814,33641400.0
02_calculix_base,2.1539900000000003,245,25898900.0,2.17909,287,32061400.0
00_sphinx3_base,1.8821599999999998,7654,397045000.0,1.7441,5486,366612000.0
01_omnetpp_base,0.9839180000000001,5412,1202410000.0,0.923364,2756,1160240000.0
