app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,1.24269,4983,945731000.0,0.7790239999999999,1928,296579000.0
01_mcf_base,0.787829,6837,1849280000.0,0.564896,3377,1294300000.0
02_bzip2_base,1.41762,1740,529996000.0,1.25657,1170,646893000.0
03_calculix_base,2.1987900000000002,384,46072200.0,2.16336,192,57908100.0
04_gobmk_base,0.969988,276,16769200.0,1.26275,553,118345000.0
05_milc_base,1.0314299999999998,913,27906200.0,1.03735,4619,45902300.0
06_ft.C,2.78286,3365,580800000.0,2.77625,1824,889317000.0
07_mg.C,2.68828,1556,76306900.0,2.78275,6251,115425000.0
