app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_ft.B,3.23314,6526,199451000.0,3.2612900000000002,3956,203566000.0
06_bt.C,2.9142200000000003,4005,124993000.0,2.86611,2688,166226000.0
01_astar_base,0.720309,1114,66425800.0,0.710221,815,64968700.0
00_sp.C,2.5220700000000003,4935,69921500.0,2.67949,10151,60818400.0
02_gamess_base,2.68395,631,56405500.0,2.6354900000000003,494,50252100.0
04_h264ref_base,2.09628,1246,40452600.0,2.08917,1234,38304500.0
03_gobmk_base,1.32938,1497,77355200.0,1.31941,900,72247000.0
05_povray_base,2.0531,136,1076480.0,2.20886,63,4965460.0
