app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,0.9437450000000001,3146,583337000.0,0.893761,2545,424007000.0
01_sphinx3_base,1.65335,6713,581298000.0,1.52298,4233,465129000.0
02_soplex_base,1.00421,4830,1396360000.0,0.965664,3288,1268770000.0
03_sp.C,2.2782299999999998,2404,163239000.0,2.53625,6151,277178000.0
04_dealII_base,2.29707,807,72605800.0,2.29204,559,58294900.0
05_gamess_base,2.62501,404,93661200.0,2.60832,328,99518500.0
06_zeusmp_base,1.43572,735,38644800.0,1.49281,1407,62507200.0
07_bt.B,2.76657,987,56411200.0,2.86227,1551,67397200.0
