app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_bwaves_base,2.0438,4965,138881000.0,2.03967,5686,148733000.0
01_gobmk_base,1.29546,1053,77984400.0,1.26316,686,67905200.0
02_perlbench_base,2.26958,1006,68051500.0,2.22072,657,62674900.0
03_ep.B,1.34646,766,2377650.0,1.36364,832,3966950.0
04_ep.C,1.34759,650,2627740.0,1.37448,925,3266890.0
05_ft.C,2.76352,3084,491347000.0,2.81117,2080,430698000.0
06_sp.B,2.40805,4572,86090400.0,2.39709,5757,134759000.0
07_ua.B,2.35243,4104,72131500.0,2.3569299999999997,3587,74451300.0
