app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,1.17315,4675,870773000.0,0.800503,1908,340832000.0
01_mcf_base,0.7739060000000001,6002,1809070000.0,0.571774,3843,1252570000.0
02_bzip2_base,1.4196799999999998,1731,534820000.0,1.2559799999999999,679,645262000.0
03_calculix_base,2.1196900000000003,224,31959500.0,2.17682,206,57023600.0
04_gobmk_base,1.31102,880,96343800.0,1.26607,664,122534000.0
05_milc_base,1.03454,1229,29429100.0,1.02373,4940,47248500.0
06_ft.C,2.78209,3247,588543000.0,2.78457,1661,876702000.0
07_mg.C,2.72932,2059,81840900.0,2.78418,6106,115465000.0
