app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
03_gromacs_base,1.82119,813,161392000.0,1.77078,630,175075000.0
04_leslie3d_base,2.27337,5106,86703100.0,2.31104,4398,87796000.0
06_ep.B,1.3256,353,1397340.0,1.36406,910,2334040.0
07_ft.B,3.10796,4478,200223000.0,3.10243,1899,204657000.0
01_bzip2_base,1.386,1922,373494000.0,1.20056,882,313461000.0
02_dealII_base,2.27582,1011,35738000.0,2.2046,698,46259700.0
00_lu.C,1.99968,4366,126797000.0,2.025,6032,120323000.0
05_milc_base,0.940896,1738,26231100.0,0.946253,4689,25891200.0
