app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,0.8263530000000001,3479,736735000.0,0.761922,1944,281314000.0
01_soplex_base,1.0886799999999999,6743,2428680000.0,0.888595,2672,1263440000.0
02_omnetpp_base,0.813157,4705,2210680000.0,0.796294,1591,1814810000.0
03_mcf_base,0.307785,1049,257614000.0,0.539617,2809,1149470000.0
04_sp.C,2.07392,1323,199506000.0,2.43499,5730,392965000.0
05_bwaves_base,1.99698,1753,423225000.0,2.09254,4425,329367000.0
06_dealII_base,1.94851,180,39953500.0,2.25066,589,71138100.0
07_gamess_base,2.6656,524,160645000.0,2.57626,224,118998000.0
