app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,0.933723,3520,661125000.0,0.7944359999999999,2006,384760000.0
01_mcf_base,0.6718310000000001,4345,1803520000.0,0.571983,3094,1322270000.0
02_lu.C,2.0663099999999996,3503,225846000.0,2.09235,5990,269256000.0
03_astar_base,0.696892,989,114611000.0,0.684022,386,109473000.0
04_h264ref_base,1.97253,616,56464900.0,1.9919900000000001,415,67985800.0
05_leslie3d_base,2.26647,3418,243947000.0,2.3386099999999996,5268,303547000.0
06_povray_base,1.94563,115,5919520.0,2.1389,0,4356910.0
07_cg.C,1.43648,3495,8838820000.0,1.3670799999999999,2888,10837500000.0
