app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_libquantum_base,2.39122,2476,110887000.0,2.45415,6382,99920900.0
01_dc.B,1.3405799999999999,10195,562389000.0,1.2095200000000002,2627,470512000.0
02_lu.C,2.03925,3376,152922000.0,2.13903,7072,136341000.0
03_astar_base,0.7171270000000001,1076,100221000.0,0.6947989999999999,571,67588000.0
04_gamess_base,2.68243,726,80280700.0,2.62114,365,61244800.0
05_hmmer_base,1.5514,209,1927100.0,1.59975,1486,2887130.0
06_povray_base,1.55119,71,1267540.0,2.17643,26,2476060.0
07_bt.B,2.4599900000000003,2101,54274900.0,2.84882,1649,54159900.0
