app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
02_gromacs_base,1.87916,1067,130483000.0,1.87313,875,121388000.0
00_bwaves_base,2.09955,2502,106399000.0,2.15961,7827,104291000.0
04_tonto_base,2.45606,495,20670100.0,2.44726,392,15792600.0
07_cg.C,1.5518100000000001,5886,5444500000.0,1.5734700000000001,3888,5376900000.0
01_gobmk_base,1.33089,1224,76594000.0,1.3177299999999998,667,69148800.0
05_bt.B,2.7424,1030,45842200.0,2.9068,2024,36880000.0
03_namd_base,2.2027900000000002,181,4459860.0,2.30436,251,6673260.0
06_cg.B,1.09576,8300,6117060000.0,1.11428,4571,6101180000.0
