app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sphinx3_base,1.6308,7911,540755000.0,1.10923,2184,244234000.0
01_libquantum_base,1.75062,2889,169689000.0,1.82372,3160,208118000.0
02_lbm_base,1.18485,1410,87731600.0,1.46418,5318,84930700.0
03_sp.C,1.6957400000000002,1840,108054000.0,2.03532,4477,300771000.0
04_bzip2_base,1.38742,2351,581592000.0,1.07538,632,369906000.0
05_gromacs_base,1.82643,1789,347834000.0,1.7355599999999998,480,356282000.0
06_hmmer_base,1.47553,156,1325280.0,1.5837,709,3432260.0
07_leslie3d_base,1.6642,1571,102590000.0,2.0451200000000003,3188,177665000.0
