app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
07_astar_base,0.659886,728,62027800.0,0.658454,315,43415800.0
05_lbm_base,1.32508,2778,77094800.0,1.61693,5776,32055800.0
06_sp.C,1.8116400000000001,2630,97480700.0,2.17444,4644,136335000.0
04_libquantum_base,1.73837,3174,269750000.0,1.91412,3613,223398000.0
01_sphinx3_base,1.14086,3461,298169000.0,1.0978700000000001,2085,270258000.0
02_soplex_base,0.760831,5169,957815000.0,0.658555,2176,691011000.0
03_omnetpp_base,0.48858500000000005,1734,956363000.0,0.528276,916,821806000.0
00_xalancbmk_base,0.44094700000000003,444,154916000.0,0.514223,789,141601000.0
