app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_xalancbmk_base,0.8229620000000001,1386,346276000.0,0.8579459999999999,2525,422218000.0
01_soplex_base,1.0430700000000002,5840,1795510000.0,0.935277,4044,1272210000.0
02_mcf_base,0.711191,5405,2739310000.0,0.611042,3253,1336990000.0
03_dc.B,1.18465,1577,891536000.0,1.20278,1514,874545000.0
04_lu.C,2.08502,2776,276121000.0,2.12635,6562,240457000.0
05_astar_base,0.699149,917,185941000.0,0.69025,746,114146000.0
06_bzip2_base,1.39209,1633,750498000.0,1.28095,811,603390000.0
07_dealII_base,2.2038900000000003,428,39662300.0,2.2783700000000002,575,54898000.0
