app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
06_gromacs_base,1.8681900000000002,1106,144737000.0,1.84401,239,132587000.0
07_wrf_base,2.48692,1486,86917800.0,2.47116,1195,86411800.0
03_astar_base,0.699875,1154,55504000.0,0.679221,676,59160000.0
01_lu.B,2.10196,4205,140177000.0,2.25441,7404,72500900.0
04_calculix_base,2.1557,206,30498000.0,2.16637,342,23160800.0
05_dealII_base,2.31066,1001,38737200.0,2.28363,791,35075400.0
02_lu.C,2.0996099999999998,4613,117027000.0,2.14807,6564,104535000.0
00_xalancbmk_base,1.42879,7379,1109370000.0,0.9224610000000001,3207,511066000.0
