app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
06_calculix_base,2.03908,226,20577300.0,2.0983099999999997,377,25712900.0
04_lu.B,1.6791599999999998,4599,202939000.0,1.54925,4134,324766000.0
05_lu.C,1.63816,4739,233795000.0,1.6661700000000002,3774,212740000.0
03_lbm_base,1.22482,2667,88977700.0,1.36294,5122,51458800.0
00_soplex_base,0.615663,3558,847218000.0,0.5571510000000001,1811,692386000.0
07_milc_base,0.5942350000000001,951,28649000.0,0.608953,2344,28960500.0
02_mcf_base,0.330861,2605,1162590000.0,0.258388,1557,779062000.0
01_omnetpp_base,0.471512,1613,951889000.0,0.44028599999999996,915,878206000.0
