app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
04_wrf_base,2.48817,3611,105262000.0,2.48979,1088,89979300.0
05_ep.C,1.27758,225,1332390.0,1.36236,1315,2873530.0
06_ft.C,2.7999099999999997,6988,371061000.0,2.82313,2356,380376000.0
00_bwaves_base,2.0219099999999997,3736,118027000.0,2.12555,7083,109080000.0
02_h264ref_base,2.08875,1146,46573400.0,2.03802,633,34987900.0
01_dealII_base,2.34346,1689,56150800.0,2.30443,1004,47034200.0
03_hmmer_base,1.53589,254,1287310.0,1.59712,632,3255710.0
07_sp.B,2.22094,2564,68832000.0,2.48184,6228,73374100.0
