app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_calculix_base,2.20509,440,31352700.0,2.18532,341,31398200.0
01_gobmk_base,1.32697,1379,83363000.0,1.29904,922,73154600.0
02_milc_base,1.11352,3254,25240800.0,1.10877,6964,26988500.0
03_wrf_base,2.54163,1353,114515000.0,2.5332,990,112473000.0
04_bt.C,2.81236,2939,157587000.0,2.89203,2040,167347000.0
05_cg.C,1.60595,4799,5486260000.0,1.71891,3022,5426590000.0
06_ep.C,1.36343,387,2544170.0,1.37695,958,3943600.0
07_ua.B,2.4567900000000003,5466,78565600.0,2.44827,4922,78356200.0
