app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sphinx3_base,0.8714780000000001,2006,366222000.0,0.8589469999999999,1479,340901000.0
01_soplex_base,0.578072,4292,1365260000.0,0.48545299999999997,1767,780705000.0
02_omnetpp_base,0.373585,953,827151000.0,0.377379,867,752468000.0
03_lbm_base,1.02661,1813,216223000.0,1.1411200000000001,4198,225785000.0
04_dc.B,0.703376,919,842720000.0,0.693654,691,806025000.0
05_lu.B,1.51898,4760,562635000.0,1.52797,3748,632800000.0
06_lu.C,1.47831,3477,611577000.0,1.51431,3357,601824000.0
07_sp.C,1.36179,1540,227502000.0,1.68822,3702,243295000.0
