app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_sp.C,2.53543,4748,71389800.0,2.6931599999999998,9687,63243300.0
01_astar_base,0.722146,1148,71720800.0,0.711763,807,66974900.0
02_gamess_base,2.68209,641,62376100.0,2.63441,489,53346300.0
03_gobmk_base,1.33074,1529,79531200.0,1.31941,900,72247000.0
04_h264ref_base,2.07406,1215,41400900.0,2.0720099999999997,1212,39045700.0
05_povray_base,2.0531,136,1076480.0,2.21473,62,5024200.0
06_bt.C,2.9245799999999997,4100,130941000.0,2.8803,2878,168103000.0
07_ft.B,3.2214099999999997,6665,221889000.0,3.25074,4046,222854000.0
