app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_libquantum_base,1.95029,3915,96187600.0,2.04763,3850,95370700.0
01_lbm_base,1.42088,3641,60448600.0,1.65313,6289,37937600.0
02_lu.C,1.83592,5879,214496000.0,1.91452,4841,193852000.0
03_gamess_base,2.55068,629,74563900.0,2.54777,267,70221700.0
04_gobmk_base,1.2304899999999999,1070,84440700.0,1.20031,564,64746500.0
05_leslie3d_base,2.08889,4579,154397000.0,2.1520200000000003,4334,162071000.0
06_namd_base,2.25835,266,8589270.0,2.2596,108,6988540.0
07_povray_base,1.85825,143,2074900.0,2.1089,80,4679170.0
