app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
05_leslie3d_base,2.10607,4480,101691000.0,2.1421799999999998,4597,113000000.0
06_namd_base,2.25077,214,5432550.0,2.25795,124,5028550.0
03_gamess_base,2.4845099999999998,421,44237700.0,2.53865,278,47003300.0
04_gobmk_base,1.20151,691,61351200.0,1.18602,479,53361400.0
07_povray_base,1.87595,182,1848370.0,2.0813599999999997,67,3321010.0
02_lu.C,1.8003099999999999,5999,186623000.0,1.8802,4987,168068000.0
01_lbm_base,1.4346299999999998,3842,49999200.0,1.6441599999999998,6265,31304500.0
00_libquantum_base,1.95029,3915,96187600.0,2.04763,3850,95370700.0
