app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
06_leslie3d_base,2.2551,4509,115984000.0,2.32705,4083,100972000.0
07_namd_base,2.24769,200,4336790.0,2.2758,87,6371250.0
05_dealII_base,2.2340299999999997,687,43884200.0,2.2427799999999998,587,31501400.0
03_lbm_base,1.55433,3453,69454200.0,1.81597,6672,15084500.0
04_dc.B,1.01175,1903,459666000.0,1.03251,1548,454274000.0
00_sphinx3_base,1.38671,4001,282748000.0,1.38867,3095,247977000.0
02_mcf_base,0.564763,4468,1572170000.0,0.44578100000000004,2462,989412000.0
01_omnetpp_base,0.678321,3147,1099980000.0,0.697874,1608,1002990000.0
