app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_astar_base,0.727291,1804,92955800.0,0.708923,356,74823900.0
01_gobmk_base,1.3175700000000001,3241,76907200.0,1.3239,1186,71822600.0
02_h264ref_base,2.06814,2484,52769000.0,2.06239,1127,40978900.0
03_leslie3d_base,2.4243200000000003,3301,69984500.0,2.52786,11414,134986000.0
04_namd_base,2.2475400000000003,426,8149980.0,2.31135,276,9125330.0
05_tonto_base,2.47722,1121,24481900.0,2.4448,277,17657200.0
06_zeusmp_base,1.5388700000000002,833,18522800.0,1.58251,2700,43064900.0
07_bt.C,2.9408,6546,144583000.0,2.91893,2720,176237000.0
