app,IPC-hg,OccupL3-hg,HitsL3-hg,IPC-np,OccupL3-np,HitsL3-np
00_soplex_base,0.511574,3489,862275000.0,0.423921,1279,826425000.0
01_mcf_base,0.319621,3347,1469980000.0,0.18670499999999998,997,632800000.0
02_libquantum_base,1.35119,1361,137329000.0,1.33192,2372,360108000.0
03_lbm_base,0.960559,1743,162632000.0,1.0603799999999999,4118,225753000.0
04_dc.B,0.568887,706,423350000.0,0.585511,577,825265000.0
05_lu.B,1.40806,4461,461513000.0,1.4392399999999999,3587,812249000.0
06_lu.C,1.41104,3147,446250000.0,1.4219600000000001,3274,794672000.0
07_sp.C,1.2911700000000002,1593,161792000.0,1.56402,3449,312032000.0
