interval,hitsL3
0,14476.0
1,19714.0
2,49689.0
3,4035.0
4,92268.0
5,1590060.0
6,667327.0
7,333875.0
8,331925.0
9,185522.0
10,3948.0
11,518686.0
12,1520420.0
13,562282.0
14,283495.0
15,393208.0
16,818142.0
17,1339740.0
18,449702.0
19,296791.0
20,393908.0
21,1228360.0
22,6183910.0
23,451479.0
24,298435.0
25,481609.0
26,1445040.0
27,792413.0
28,404264.0
29,315163.0
30,497561.0
31,1497640.0
32,788321.0
33,397713.0
34,326917.0
35,497132.0
36,1477190.0
37,808904.0
38,399372.0
39,327551.0
40,433250.0
41,1232850.0
42,1036570.0
43,425313.0
44,317592.0
45,395510.0
46,1211320.0
47,1111250.0
48,461143.0
49,318624.0
50,426698.0
51,597065.0
52,1668150.0
53,526808.0
54,297152.0
55,1850440.0
56,4983480.0
57,1618220.0
58,7205840.0
59,2387170.0
60,1641590.0
61,406287.0
62,4201100.0
63,5925550.0
64,4728220.0
65,2585490.0
66,1932740.0
67,2231740.0
68,1485010.0
69,2338480.0
70,2869340.0
71,1525630.0
72,1679520.0
73,5104580.0
74,3757530.0
75,8315840.0
76,613312.0
77,1563940.0
78,2704700.0
79,2669580.0
80,8746400.0
81,3155910.0
82,972543.0
83,1315590.0
84,627802.0
85,5295070.0
86,4985580.0
87,1428670.0
88,1221870.0
89,570073.0
90,4573790.0
91,4711760.0
92,1240090.0
93,1177700.0
94,4933700.0
95,4535830.0
96,630720.0
97,839333.0
98,888568.0
99,3504770.0
100,5735620.0
101,2466670.0
102,814677.0
103,398389.0
104,2089020.0
105,7614450.0
106,2159070.0
107,997816.0
108,1273210.0
109,1968860.0
110,7701600.0
111,532422.0
112,303268.0
113,3035730.0
114,2336670.0
115,6371170.0
116,1090640.0
117,1118210.0
118,3016980.0
119,2514340.0
120,6484140.0
121,1757610.0
122,1062740.0
123,553749.0
124,2647900.0
125,5826380.0
126,1407050.0
127,1092120.0
128,578766.0
129,2633530.0
130,4559500.0
131,295964.0
132,832102.0
133,3842470.0
134,3218770.0
135,620773.0
136,309755.0
137,405737.0
138,878638.0
139,1241110.0
140,502508.0
141,313013.0
142,525888.0
143,1523080.0
144,621215.0
