interval,hitsL3
0,93247.0
1,15591.0
2,11856.0
3,13082.0
4,13696.0
5,11985.0
6,13685.0
7,12365.0
8,12348.0
9,17798.0
10,13359.0
11,12850.0
12,12727.0
13,11794.0
14,11665.0
15,11977.0
16,20371.0
17,12649.0
18,11416.0
19,11671.0
20,12518.0
21,14384.0
22,14705.0
23,14773.0
24,14983.0
25,17365.0
26,13696.0
27,11218.0
28,13430.0
29,11349.0
30,14318.0
31,12742.0
32,29193.0
33,13781.0
34,13595.0
35,11591.0
36,12849.0
37,16636.0
38,16246.0
39,15558.0
40,25287.0
41,15504.0
42,14507.0
43,12295.0
44,14311.0
45,14256.0
46,14520.0
47,11985.0
48,11943.0
49,13554.0
50,11996.0
51,12028.0
52,12076.0
53,16125.0
54,13551.0
55,12356.0
56,22357.0
57,22308.0
58,13325.0
59,13593.0
60,12612.0
61,18016.0
62,13027.0
63,13647.0
64,19605.0
65,12047.0
66,15984.0
67,11633.0
68,13408.0
69,19249.0
70,11678.0
71,16260.0
72,13636.0
73,13751.0
74,19267.0
75,14398.0
76,18560.0
77,12314.0
78,13332.0
79,11827.0
80,12849.0
81,17735.0
82,16848.0
83,12933.0
84,18108.0
85,17661.0
86,13045.0
87,16628.0
88,16225.0
89,12022.0
90,12242.0
91,11811.0
92,16983.0
93,15603.0
94,11989.0
95,14213.0
96,11609.0
97,12075.0
98,11430.0
99,13217.0
100,12032.0
101,11506.0
102,13084.0
103,11478.0
104,15747.0
105,12644.0
106,11597.0
107,12656.0
108,12415.0
109,13331.0
