interval,hitsL3
0,28200.0
1,30863.0
2,35076.0
3,35474.0
4,30054.0
5,29467.0
6,24985.0
7,29640.0
8,26717.0
9,25361.0
10,25541.0
11,30270.0
12,28022.0
13,25006.0
14,23885.0
15,27644.0
16,25703.0
17,23182.0
18,20843.0
19,16579.0
20,16630.0
21,16110.0
22,13813.0
23,14003.0
24,15413.0
25,15089.0
26,17234.0
27,20018.0
28,14490.0
29,13453.0
30,13054.0
31,13511.0
32,12161.0
33,9800.0
34,8021.0
35,8270.0
36,8070.0
37,7734.0
38,7087.0
39,9227.0
40,8464.0
41,8768.0
42,8706.0
43,8436.0
44,9038.0
45,9583.0
46,9833.0
47,9586.0
48,8909.0
49,9370.0
50,8243.0
51,7296.0
52,9262.0
53,9642.0
54,9541.0
55,9009.0
56,7799.0
57,9500.0
58,8829.0
59,8897.0
60,7917.0
61,9273.0
62,9155.0
63,7636.0
64,6649.0
65,7585.0
66,6886.0
67,6923.0
68,7103.0
69,5886.0
70,6758.0
71,9578.0
72,9511.0
73,9144.0
74,8310.0
75,7373.0
76,8018.0
77,7346.0
78,8237.0
79,7864.0
80,8146.0
81,7899.0
82,6840.0
83,6801.0
84,7249.0
85,7743.0
86,8159.0
87,8073.0
88,8041.0
89,7644.0
90,7578.0
91,7472.0
92,8126.0
93,7704.0
94,7388.0
95,7306.0
96,7236.0
97,7195.0
98,7192.0
99,6833.0
100,5755.0
101,6695.0
102,7545.0
103,7401.0
104,7161.0
105,7205.0
