interval,hitsL3
0,102775.0
1,32862.0
2,520076.0
3,139654.0
4,149329.0
5,145940.0
6,623179.0
7,234697.0
8,235419.0
9,232794.0
10,225590.0
11,236222.0
12,693385.0
13,191427.0
14,194568.0
15,199117.0
16,208580.0
17,658887.0
18,268448.0
19,254534.0
20,239908.0
21,381587.0
22,380438.0
23,264245.0
24,686944.0
25,17905.0
26,29452.0
27,742233.0
28,303822.0
29,468950.0
30,301025.0
31,414912.0
32,323284.0
33,415790.0
34,321830.0
35,904488.0
36,480415.0
37,414236.0
38,335040.0
39,431255.0
40,434856.0
41,292513.0
42,304336.0
43,910731.0
44,568633.0
45,601061.0
46,583049.0
47,528736.0
48,520728.0
49,476791.0
50,522761.0
51,398908.0
52,647570.0
53,626186.0
54,380522.0
55,372298.0
56,534252.0
57,505828.0
58,519330.0
59,424546.0
60,528955.0
61,1036570.0
62,531132.0
63,384715.0
64,342768.0
65,547624.0
66,384108.0
67,449156.0
68,445985.0
69,315721.0
70,470071.0
71,651221.0
72,28185.0
73,616629.0
74,387947.0
75,396967.0
76,375039.0
77,370342.0
78,382918.0
79,376383.0
80,366625.0
81,367262.0
82,313298.0
83,797002.0
84,389140.0
85,358124.0
86,364277.0
87,371786.0
88,341668.0
89,460423.0
90,361086.0
91,689084.0
92,521306.0
93,551406.0
94,518407.0
95,475408.0
96,480656.0
97,522774.0
98,492378.0
99,369198.0
100,281515.0
101,713132.0
102,494579.0
103,434258.0
104,365219.0
105,367325.0
106,453733.0
107,301855.0
108,281758.0
109,723935.0
