interval,IPC
0,2.1210400000000003
1,1.3949
2,0.999959
3,1.2042899999999999
4,1.1730399999999999
5,0.800499
6,0.840625
7,0.694801
8,0.774737
9,0.589481
10,0.9517770000000001
11,0.8994620000000001
12,0.992302
13,1.11084
14,1.14018
15,1.19438
16,1.3209899999999999
17,1.23939
18,1.2062
19,1.09219
20,0.931968
21,0.9387979999999999
22,0.8360139999999999
23,0.8484709999999999
24,0.64164
25,0.723236
26,0.626649
27,0.88174
28,1.0483
29,0.773108
30,0.660751
31,0.9330860000000001
32,0.842475
33,0.619876
34,0.713866
35,0.641785
36,0.9208350000000001
37,0.9075489999999999
38,1.11732
39,0.835586
40,0.852024
41,1.02262
42,0.723856
43,1.08236
44,0.94229
45,0.688934
46,0.909618
47,1.25971
48,0.935001
49,0.8195540000000001
50,0.9104540000000001
51,0.975398
52,1.1094
53,1.0288700000000002
54,0.970441
55,1.04431
56,0.958376
57,0.992762
58,0.878524
59,0.9913489999999999
60,1.3351899999999999
61,1.36829
62,1.46841
63,1.5561200000000002
64,1.59605
65,1.53318
66,1.51146
67,1.55711
68,1.4784
69,1.62152
70,1.54974
71,1.67133
72,1.40483
73,1.51025
74,1.49213
75,1.44191
76,1.3921
77,1.2505600000000001
78,0.920222
79,0.8442629999999999
80,1.00347
81,1.00672
82,0.9849709999999999
83,0.910953
84,1.04121
85,0.787875
86,1.13845
87,0.6137630000000001
88,0.79159
89,0.7891699999999999
90,0.739683
91,0.7345119999999999
92,0.644185
93,0.631223
94,0.7179220000000001
95,0.80381
96,0.830633
97,0.652267
98,0.702292
99,0.612608
100,0.7078260000000001
101,0.675139
102,0.6535340000000001
103,0.67378
104,0.788076
105,0.8410540000000001
106,0.678913
107,0.7096180000000001
108,0.641223
109,0.637212
110,0.591683
111,0.6402720000000001
112,0.69721
113,0.6677810000000001
114,0.744624
115,0.709588
116,0.580577
117,0.695515
118,0.62087
119,0.564779
120,0.687912
121,0.5636329999999999
122,0.653767
123,0.7281489999999999
124,0.736859
125,0.796515
126,0.6006520000000001
127,0.578378
128,0.64974
129,0.60711
130,0.598561
131,0.6027710000000001
132,0.574732
133,0.684573
134,0.686638
135,0.7576579999999999
136,0.769339
137,0.594793
138,0.666405
139,0.644358
140,0.58931
141,0.704166
142,0.5548529999999999
143,0.563444
144,0.662929
145,0.69095
146,0.783604
147,0.7380260000000001
148,0.5333720000000001
149,0.674728
150,0.587604
151,0.60509
152,0.680963
153,0.556955
154,0.6208859999999999
155,0.661235
156,0.7301529999999999
157,0.885423
158,0.835764
159,0.873769
160,0.804916
161,0.6804899999999999
162,0.75776
163,0.915265
164,0.7134189999999999
165,0.53175
166,0.6350180000000001
167,0.578498
168,0.632937
169,0.653497
170,0.565174
171,0.563807
172,0.69276
173,0.72733
174,0.785129
175,0.717204
176,0.767061
177,0.766877
178,0.724279
179,0.752522
180,0.658942
181,0.43775299999999995
182,0.639253
183,0.611122
184,0.655119
185,0.6018359999999999
186,0.573128
187,0.645948
188,0.594827
189,0.719037
190,0.773834
191,0.678033
192,0.66771
193,0.605749
194,0.502678
195,0.6629
196,0.560113
197,0.596541
198,0.664511
199,0.6156689999999999
200,0.7892399999999999
201,0.727251
202,0.652993
203,0.6964560000000001
204,0.576996
205,0.627648
206,0.625618
207,0.588793
208,0.640176
209,0.666248
210,0.686105
211,0.848094
212,0.833003
213,0.5874050000000001
214,0.49681499999999995
215,0.681946
216,0.673312
217,0.650517
218,0.688203
219,0.593291
220,0.761063
221,0.7922710000000001
222,0.9169649999999999
223,0.621707
224,0.686466
225,0.684999
226,0.617479
227,0.7565029999999999
228,0.593594
229,0.654506
230,0.648239
231,0.796342
232,0.8877440000000001
233,0.5574600000000001
234,0.696071
235,0.61728
236,0.6825140000000001
237,0.660792
238,0.67947
239,0.672287
240,0.667791
241,0.8670559999999999
242,0.632097
243,0.7225229999999999
244,0.541696
245,0.614885
246,0.591823
247,0.5186390000000001
248,0.659721
249,0.648868
250,0.752672
251,0.9288219999999999
252,0.747681
253,0.726629
254,0.5948760000000001
255,0.70809
256,0.670791
257,0.610375
258,0.648019
259,0.693959
260,0.817138
261,0.770424
262,0.6768270000000001
263,0.45154399999999995
264,0.5582560000000001
265,0.44685600000000003
266,0.40429
267,0.519478
268,0.43651
269,0.60454
270,0.594303
271,0.624451
272,0.44414799999999993
273,0.434199
274,0.5611010000000001
275,0.43068199999999995
276,0.5939770000000001
277,0.488824
278,0.49470299999999995
279,0.637764
280,0.680412
281,0.602106
