interval,hitsperOccupL3(KB)
0,103.4375
1,32.05
2,220.09375
3,28.322916666666668
4,32.041666666666664
5,16.401041666666668
6,156.5625
7,31.35
8,22.21875
9,10.328125
10,109.78125
11,108.6875
12,55.65625
13,38.8828125
14,31.4125
15,32.26875
16,467.34375
17,148.03125
18,55.53125
19,809.4647177419355
20,763.8472222222222
21,891.8660714285714
22,1360.4
23,740.9910714285714
24,724.3802083333334
25,297.8775
26,889.9650735294117
27,380.77003205128204
28,427.1795212765957
29,1039.5493421052631
30,359.76785714285717
31,936.6995192307693
32,770.28125
33,598.3003472222222
34,689.7458333333333
35,539.2554347826087
36,801.6979166666666
37,564.7010869565217
38,295.54619565217394
39,501.8653017241379
40,247.87867647058823
41,820.31640625
42,407.44471153846155
43,537.8492647058823
44,240.5
45,265.23809523809524
46,627.5245535714286
47,277.7860576923077
48,1112.842105263158
49,405.3255208333333
50,738.7665441176471
51,414.3
52,556.3863636363636
53,430.14453125
54,230.42875
55,444.42534722222223
56,276.6507352941176
57,272.0625
58,642.3159722222222
59,484.22291666666666
60,276.01151315789474
61,175.40959821428572
62,487.72265625
63,485.153125
64,268.64453125
65,533.7232142857143
66,337.384765625
67,560.1003289473684
68,382.06009615384613
69,1288.05
70,299.15729166666665
71,211.6125
72,433.2
73,544.3359375
74,691.486328125
75,354.36328125
76,671.734375
77,563.9144736842105
78,539.235119047619
79,845.3915441176471
80,514.7297794117648
81,469.36647727272725
82,487.8515625
83,344.9577205882353
84,356.52777777777777
85,379.5855263157895
86,361.79583333333335
87,375.54741379310343
88,952.9821428571429
89,335.08046875
90,247.79737903225808
91,376.27314814814815
92,246.61099137931035
93,228.31985294117646
94,921.7864583333334
95,216.7453125
96,31.43548387096774
97,44.24671052631579
98,37.92578125
99,59.761574074074076
100,76.06640625
101,80.025
102,48.4375
103,46.940104166666664
104,42.553385416666664
105,22197.0703125
106,35035.546875
107,34278.492647058825
108,48501.682692307695
109,73059.375
110,42730.2734375
111,48158.03571428572
112,56900.260416666664
113,56007.8125
114,56871.09375
115,54210.817307692305
116,43122.65625
117,87063.28125
118,60027.083333333336
119,66480.11363636363
120,106737.5
121,7977.598214285715
122,40.001704545454544
123,54.433712121212125
124,64.02822580645162
125,502.81451612903226
126,784.1899038461538
127,594.005859375
128,480.66815476190476
129,534.0130208333334
130,704.0111607142857
131,449.1550925925926
132,618.19
133,329.6185897435897
134,440.83770161290323
135,357.2147177419355
136,339.4280303030303
137,597.2002840909091
138,309.7900815217391
139,433.14875
140,633.4596354166666
141,421.171875
142,284.9765625
143,484.6388888888889
144,452.3023897058824
145,433.67672413793105
146,621.7621527777778
147,507.3738425925926
148,288.77059659090907
149,470.2941576086956
150,709.65125
151,492.56026785714283
152,233.72470238095238
153,392.61049107142856
154,533.4434523809524
155,354.05040322580646
156,441.04829545454544
157,283.2125
158,613.8035714285714
159,378.7231104651163
160,651.7586206896551
161,607.4375
162,829.0806451612904
163,791.3955078125
164,645.5008445945946
165,964.4010416666666
166,524.265625
167,340.54633620689657
168,400.40257352941177
169,310.4357638888889
170,476.5475
171,236.99245689655172
172,414.6430921052632
173,730.9638157894736
174,545.5788043478261
175,902.859375
176,643.8935185185185
177,730.6997767857143
178,406.42995689655174
179,327.1098484848485
180,587.43359375
181,186.91983695652175
182,445.2421875
183,373.7925
184,835.1339285714286
185,258.81458333333336
186,479.5796875
187,624.3916666666667
188,302.8428308823529
189,270.6548913043478
190,81.380859375
191,41.18885869565217
192,70.17916666666666
193,54.57720588235294
194,71.31433823529412
195,43.77
196,53.46590909090909
197,36.90046296296296
198,417.7360197368421
199,887.8846982758621
200,909.2598684210526
201,553.328869047619
202,764.090625
203,459.8653017241379
204,534.50390625
205,571.1809210526316
206,456.02923387096774
207,319.4135416666667
208,455.896875
209,586.789314516129
210,469.66056034482756
211,290.1529017857143
212,497.2734375
213,504.7368421052632
214,771.828125
215,439.9908854166667
216,397.6197916666667
217,265.80625
218,498.76339285714283
219,527.0721153846154
220,971.15625
221,594.041015625
222,237.00422297297297
223,587.3263888888889
224,621.17578125
225,888.09765625
226,696.1833333333333
227,220.98551829268294
228,475.58482142857144
229,393.23125
230,440.30625
231,571.8333333333334
232,355.76378676470586
233,392.546875
234,617.178125
235,449.1809895833333
236,606.7224264705883
237,659.5511363636364
238,637.8274456521739
239,615.8922413793103
240,646.755859375
241,679.8125
242,520.4296875
243,252.63169642857142
244,541.325
