interval,hitsL3
0,970396.0
1,562632.0
2,147981.0
3,417267.0
4,402452.0
5,489351.0
6,560242.0
7,581499.0
8,542283.0
9,595570.0
10,466253.0
11,517412.0
12,475861.0
13,589709.0
14,403677.0
15,339883.0
16,620773.0
17,557727.0
18,392457.0
19,604958.0
20,447473.0
21,417009.0
22,405721.0
23,405681.0
24,578955.0
25,457795.0
26,607751.0
27,496647.0
28,564298.0
29,496727.0
30,468828.0
31,351626.0
32,523310.0
33,436883.0
34,643812.0
35,550996.0
36,412531.0
37,410029.0
38,433335.0
39,659488.0
40,439906.0
41,476614.0
42,467890.0
43,413337.0
44,607876.0
45,509601.0
46,464517.0
47,355165.0
48,569185.0
49,522314.0
50,394269.0
51,515798.0
52,476251.0
53,633587.0
54,513656.0
55,522916.0
56,506398.0
57,499003.0
58,398130.0
59,365525.0
60,504467.0
61,426104.0
62,556916.0
63,583043.0
64,326533.0
65,473872.0
66,447724.0
67,481918.0
68,415601.0
69,375228.0
70,403338.0
71,577691.0
72,323608.0
73,473656.0
74,459724.0
75,571698.0
76,639297.0
77,433243.0
78,379521.0
79,626928.0
80,443299.0
81,400097.0
82,494255.0
83,459682.0
84,613790.0
85,499311.0
86,398252.0
87,377646.0
88,553961.0
89,504780.0
90,495641.0
91,566056.0
92,393300.0
93,583643.0
94,525882.0
95,376191.0
96,487838.0
97,587499.0
98,365247.0
99,469576.0
100,432101.0
101,484984.0
102,366575.0
103,438487.0
104,417260.0
105,585582.0
106,559683.0
107,496737.0
108,401574.0
109,557410.0
110,418049.0
111,489302.0
112,446569.0
113,460484.0
114,498158.0
115,334382.0
116,325853.0
117,307499.0
118,492091.0
119,431679.0
120,468789.0
121,406986.0
122,525889.0
123,528533.0
124,517202.0
125,347769.0
126,416432.0
127,645733.0
128,673948.0
