interval,hitsperOccupL3(KB)
0,40.21875
1,22.328125
2,40.6015625
3,71.703125
4,31.78125
5,inf
6,53.739583333333336
7,94.859375
8,10.395220588235293
9,188.15625
10,40.71875
11,58.895833333333336
12,14.215909090909092
13,148.375
14,35.89375
15,140.09375
16,50.833333333333336
17,inf
18,39.0
19,38.578125
20,37.5234375
21,52.083333333333336
22,61.333333333333336
23,30.2625
24,inf
25,137.609375
26,inf
27,inf
28,99.796875
29,261.25
30,545.3125
31,230.33333333333334
32,inf
33,166.78125
34,431.578125
35,211.234375
36,483.984375
37,1063.6875
38,231.2625
39,1073.4375
40,inf
41,269.4375
42,542.015625
43,inf
44,224.1875
45,1020.25
46,1033.84375
47,265.9609375
48,1087.78125
49,200.41964285714286
50,inf
51,inf
52,777.1875
53,413.0520833333333
54,1138.875
55,648.21875
56,264.7
57,1463.78125
58,395.1041666666667
59,423.7604166666667
60,368.8125
61,321.1458333333333
62,807.96875
63,362.1041666666667
64,985.46875
65,790.875
66,328.5104166666667
67,inf
68,323.9609375
69,870.75
70,446.9270833333333
71,inf
72,1108.5625
73,401.9583333333333
74,1170.65625
75,581.328125
76,inf
77,1140.46875
78,550.4375
79,77.47544642857143
80,251.03125
81,inf
82,796.65625
83,880.5625
84,535.28125
85,151.35267857142858
86,inf
87,361.28125
88,200.4
89,413.5625
90,428.765625
91,278.65625
92,inf
93,inf
94,377.84375
95,336.7421875
96,266.4375
97,inf
98,217.50625
99,1195.375
100,1132.375
101,246.84375
102,230.20625
103,349.4140625
104,inf
105,310.5625
106,1240.4375
107,1232.625
108,445.0104166666667
109,592.34375
110,571.484375
