interval,hitsL3
0,102907.0
1,23857.0
2,21754.0
3,21621.0
4,19408.0
5,16305.0
6,16236.0
7,15543.0
8,18620.0
9,17947.0
10,16112.0
11,17702.0
12,20530.0
13,19563.0
14,17739.0
15,19107.0
16,19045.0
17,15859.0
18,14910.0
19,16501.0
20,16246.0
21,15578.0
22,14985.0
23,18719.0
24,15422.0
25,13960.0
26,14750.0
27,15690.0
28,14709.0
29,14897.0
30,17084.0
31,15242.0
32,14703.0
33,14244.0
34,14190.0
35,14624.0
36,15622.0
37,16571.0
38,14534.0
39,14346.0
40,15025.0
41,14389.0
42,15209.0
43,14672.0
44,18651.0
45,16787.0
46,13806.0
47,14327.0
48,14819.0
49,14306.0
50,15656.0
51,17352.0
52,18305.0
53,14566.0
54,13834.0
55,14775.0
56,14332.0
57,14283.0
58,15969.0
59,17149.0
60,15879.0
61,14392.0
62,14030.0
63,14405.0
64,14168.0
65,14373.0
66,15689.0
67,16641.0
68,15186.0
69,13858.0
70,14038.0
71,14942.0
72,15211.0
73,16288.0
74,15511.0
75,15250.0
76,14948.0
77,14673.0
78,14388.0
79,14985.0
80,17107.0
81,16065.0
82,13861.0
83,14702.0
84,14524.0
85,15043.0
86,15175.0
87,16361.0
88,19068.0
89,14314.0
90,14500.0
91,14590.0
92,14641.0
93,15312.0
94,15229.0
95,17650.0
96,16782.0
97,14253.0
98,13831.0
99,14295.0
100,14743.0
101,13977.0
102,17007.0
103,17927.0
104,13994.0
105,14421.0
106,14048.0
107,14816.0
108,13647.0
