interval,hitsL3
0,17086.0
1,24841.0
2,54954.0
3,5785.0
4,275779.0
5,1014530.0
6,436017.0
7,497695.0
8,5387.0
9,198246.0
10,1013620.0
11,663248.0
12,393664.0
13,572237.0
14,1147760.0
15,541686.0
16,422593.0
17,526124.0
18,1331980.0
19,430133.0
20,469053.0
21,839926.0
22,981745.0
23,338560.0
24,438429.0
25,1246900.0
26,672395.0
27,350738.0
28,512405.0
29,1284100.0
30,660336.0
31,332585.0
32,493843.0
33,1149920.0
34,658821.0
35,337270.0
36,501333.0
37,1322250.0
38,651566.0
39,337914.0
40,452102.0
41,1322020.0
42,698551.0
43,350978.0
44,486714.0
45,669741.0
46,1253140.0
47,448226.0
48,442924.0
49,554196.0
50,1384140.0
51,484889.0
52,416816.0
53,514191.0
54,478965.0
55,1312750.0
56,430338.0
57,503586.0
58,557167.0
59,685519.0
60,1131480.0
61,457524.0
62,500489.0
63,562383.0
64,1341790.0
65,413042.0
66,472207.0
67,513367.0
68,507553.0
69,1381820.0
70,416658.0
71,493471.0
72,567213.0
73,776051.0
74,1034690.0
75,446307.0
76,500324.0
77,571506.0
78,1254980.0
79,525586.0
80,477520.0
81,515926.0
82,513312.0
83,1358570.0
84,402844.0
85,484229.0
86,532962.0
87,497390.0
88,1391700.0
89,404534.0
90,493195.0
91,552441.0
92,830597.0
93,975721.0
94,456548.0
95,509300.0
96,564015.0
97,1304420.0
98,502953.0
99,478736.0
100,512566.0
101,522738.0
102,1359250.0
103,441389.0
104,516739.0
105,554408.0
106,745942.0
107,1047280.0
108,442844.0
109,514333.0
110,552561.0
111,1322290.0
112,369403.0
113,508438.0
114,536751.0
115,563643.0
116,1314370.0
117,368026.0
118,544591.0
119,580081.0
120,450625.0
121,1299880.0
122,410918.0
123,530905.0
124,586670.0
125,911770.0
126,819175.0
