interval,IPC
0,1.0916
1,0.326866
2,0.219431
3,0.342468
4,0.19427
5,0.115934
6,0.12825799999999998
7,0.0901363
8,0.11439
9,0.089396
10,0.09160189999999999
11,0.127557
12,0.09201439999999998
13,0.113277
14,0.107476
15,0.156947
16,0.141947
17,0.12299500000000001
18,0.12482599999999999
19,0.105343
20,0.134963
21,0.11438399999999999
22,0.10601400000000001
23,0.08158939999999999
24,0.0902643
25,0.124024
26,0.0977767
27,0.102503
28,0.11483099999999999
29,0.102326
30,0.133047
31,0.12747
32,0.0942987
33,0.11317200000000001
34,0.0873993
35,0.13079200000000002
36,0.5021180000000001
37,0.9386190000000001
38,0.9028729999999999
39,0.792383
40,0.383676
41,0.643251
42,1.06376
43,0.9950889999999999
44,0.979324
45,0.774726
46,0.6433220000000001
47,0.552713
48,0.448979
49,0.519975
50,0.337859
51,0.39521300000000004
52,0.479368
53,0.618145
54,0.531871
55,0.42183400000000004
56,0.39769
57,0.41572200000000004
58,0.37442800000000004
59,0.355876
60,0.41251400000000005
61,0.392667
62,0.44157700000000005
63,0.5610970000000001
64,0.515432
65,0.413875
66,0.37598400000000004
67,0.44512799999999997
68,0.426051
69,0.364759
70,0.478152
71,0.390669
72,0.41028000000000003
73,0.5080399999999999
74,0.521143
75,0.576861
76,0.40224099999999996
77,0.42197299999999993
78,0.378992
79,0.424871
80,0.437859
81,0.41277600000000003
82,0.42680500000000005
83,0.359227
84,0.46946499999999997
85,0.457038
86,0.500594
87,0.462034
88,0.39659099999999997
89,0.41713199999999995
90,0.355396
91,0.357744
92,0.426785
93,0.35228000000000004
94,0.39624899999999996
95,0.587226
96,0.48564799999999997
97,0.493356
98,0.33582199999999995
99,0.283833
100,0.372307
101,0.293325
102,0.253815
103,0.29557100000000003
104,0.23697800000000002
105,0.289851
106,0.33441
107,0.396433
108,0.343559
109,0.245892
110,0.294387
111,0.263369
112,0.285025
113,0.315261
114,0.347327
115,0.39778800000000003
116,0.41272700000000007
117,0.37952199999999997
118,0.517716
119,0.48740200000000006
120,0.36596
121,0.393913
122,0.274544
123,0.306623
124,0.29704
125,0.23168200000000003
126,0.16370099999999999
127,0.147615
128,0.204019
129,0.17114400000000002
130,0.17904
131,0.130353
132,0.11492999999999999
133,0.131105
134,0.110054
135,0.105742
136,0.117783
137,0.0974145
138,0.141493
139,0.189855
140,0.250185
141,0.177947
142,0.11938599999999999
143,0.144007
144,0.130831
145,0.13562000000000002
146,0.15348699999999998
147,0.13201
148,0.146352
149,0.185979
150,0.244515
151,0.291127
152,0.239038
153,0.20918
154,0.283912
155,0.26366300000000004
156,0.27211599999999997
157,0.308015
158,0.24641300000000002
159,0.293033
160,0.298246
161,0.28651
162,0.328866
163,0.332314
164,0.348814
165,0.360598
166,0.311753
167,0.341825
168,0.296172
169,0.32869899999999996
170,0.355444
171,0.289785
172,0.33617199999999997
173,0.445434
174,0.448862
175,0.400074
176,0.406169
177,0.406623
178,0.380643
179,0.424926
180,0.45756899999999995
181,0.382791
182,0.42666400000000004
183,0.42691999999999997
184,0.345348
185,0.358721
186,0.374319
187,0.292244
188,0.33232
189,0.384378
190,0.320789
191,0.367562
192,0.43799999999999994
193,0.362003
194,0.364128
195,0.45006599999999997
196,0.43852700000000006
197,0.44535399999999997
198,0.510484
199,0.398458
200,0.453927
201,0.466467
202,0.426845
203,0.435586
204,0.403074
205,0.345668
206,0.380298
207,0.424504
208,0.323387
209,0.312418
210,0.345173
211,0.329544
212,0.339649
213,0.45327799999999996
214,0.429976
215,0.43198500000000006
216,0.463275
217,0.369727
218,0.347873
219,0.36491799999999996
220,0.356504
221,0.326917
222,0.335521
223,0.417732
224,0.39107
225,0.502967
226,0.308273
227,0.541406
228,0.509676
229,0.372076
230,0.193272
231,0.374552
232,0.344328
233,0.384291
234,0.396278
235,0.425573
236,0.19313699999999998
237,0.354311
238,0.49506400000000006
239,0.475616
240,0.345504
241,0.20265999999999998
242,0.343582
243,0.18618099999999999
244,0.410314
245,0.375248
246,0.377127
247,0.416181
248,0.316972
249,0.48304899999999995
250,0.459679
251,0.438212
252,0.44163199999999997
253,0.444353
254,0.41857700000000003
255,0.359978
256,0.39350999999999997
257,0.395509
258,0.393278
259,0.403712
260,0.405441
261,0.37761500000000003
262,0.478235
263,0.484171
264,0.47396499999999997
265,0.47642799999999996
266,0.37663
267,0.30949099999999996
268,0.337117
269,0.365877
