interval,hitsperOccupL3(KB)
0,74.63454861111111
1,180.02430555555554
2,98.88061286407768
3,1460.232638888889
4,359.9475
5,236.4671717171717
6,265.3818108974359
7,133.4563577586207
8,674.9921875
9,222.15725806451613
10,337.65234375
11,401.94707661290323
12,98.8243670886076
13,157.02101293103448
14,10.59148185483871
15,176.72740709459458
16,380.8745888157895
17,141.64333333333335
18,111.01513671875
19,148.32239583333333
20,403.8740808823529
21,300.04265202702703
22,114.11115506329114
23,87.3546875
24,39.57276785714286
25,664.9852941176471
26,367.0345052083333
27,208.8304794520548
28,136.75205592105263
29,7.621675531914893
30,182.00276898734177
31,235.61377427184465
32,366.88502358490564
33,154.02898550724638
34,37.275815217391305
35,95.3141891891892
36,225.98166666666665
37,313.5423177083333
38,162.34821428571428
39,260.8976293103448
40,463.3963414634146
41,1563.9330357142858
42,135.13349780701753
43,396.2914156626506
44,464.8081730769231
45,103.87622549019608
46,170.5241745283019
47,405.97242647058823
48,42.63494318181818
49,226.01313920454547
50,160.30418882978722
51,278.7239583333333
52,55.921195652173914
53,158.51424632352942
54,435.4732142857143
55,293.7880681818182
56,133.0673363095238
57,123.18880208333333
58,331.6311728395062
59,189.06417410714286
60,189.7164351851852
61,130.35522959183675
62,175.78076171875
63,158.98158914728683
64,243.703125
65,141.41631355932202
66,362.54464285714283
67,1190.544642857143
68,260.7582547169811
69,256.78365384615387
70,135.0250496031746
71,185.489375
72,278.09906914893617
73,205.21645220588235
74,165.44460227272728
75,385.91493055555554
76,366.0563322368421
77,106.11693548387096
78,65.44584923664122
79,176.26462765957447
80,243.47896634615384
81,316.9094669117647
82,184.0811820652174
83,182.08423913043478
84,135.49616228070175
85,109.64797794117646
86,168.48272058823528
87,214.7618447580645
88,210.97326388888888
89,111.87439903846153
90,147.83713942307693
91,158.1349431818182
92,127.72261904761905
93,258.80479452054794
94,159.82150900900902
95,97.7936046511628
96,103.4265625
97,150.76979166666666
98,185.03219696969697
99,520.85859375
100,220.953125
101,156.64571629213484
102,56.23082386363637
103,120.34542410714286
104,657.021875
105,180.98596014492753
106,127.86957465277777
107,336.78472222222223
108,123.20052083333333
109,155.02297794117646
110,95.77329545454545
111,1942.517857142857
112,283.23238031914894
113,383.462588028169
114,272.62642045454544
115,396.5295454545454
116,360.945
117,3010.3802083333335
118,163.39309210526315
119,353.6626838235294
120,333.8255208333333
121,319.7246621621622
122,161.273343373494
123,36.02772177419355
124,220.49756944444445
125,311.35607798165137
126,457.07958984375
127,85.83465485074628
128,271.7055027173913
129,173.27476415094338
130,128.0299388111888
131,429.0501644736842
132,454.9735054347826
133,270.5827205882353
134,277.02901785714283
135,70.65
136,204.71744791666666
137,309.13
138,296.3077910958904
139,332.99072265625
140,250.7215485074627
141,167.4702380952381
142,257.9017857142857
143,241.85455607476635
144,134.22291666666666
145,131.22669491525423
146,400.5291193181818
147,202.28916139240508
148,278.6294014084507
149,254.15291262135923
150,263.33909574468083
151,154.8923969072165
152,310.1290760869565
153,1675.9583333333333
154,245.6494006849315
155,266.7535807291667
156,291.672123015873
157,344.5685763888889
158,374.9298611111111
159,315.01761363636365
160,63.48473837209303
161,238.5502840909091
162,476.27920081967216
163,510.490162037037
164,156.5047268907563
165,18.394597457627118
166,149.02272727272728
167,234.92996987951807
168,162.8575581395349
169,206.93479938271605
170,30.57175925925926
171,164.06761363636363
172,180.4923076923077
173,95.85116525423729
174,399.2376373626374
175,218.0047123015873
176,54.03369140625
177,135.0751582278481
178,2823.475
179,186.57645631067962
180,128.93017578125
181,261.4917763157895
182,232.1891447368421
183,207.05427631578948
184,1477.5255681818182
185,131.70906690140845
186,288.5027173913044
187,444.9723011363636
188,66.95079022988506
189,115.828125
190,3424.3258928571427
191,225.55989583333334
192,868.5040983606557
193,287.67131024096386
194,548.5688920454545
195,2281.9947916666665
196,159.80208333333334
197,723.9291666666667
198,179.79992816091954
199,79.31635802469135
200,190.9281914893617
201,110.02316810344827
202,125.28755733944953
203,671.1583333333333
204,475.5681818181818
205,191.48182397959184
206,264.2905701754386
207,625.3006329113924
208,239.7102004716981
209,210.37460443037975
210,398.8063725490196
211,245.7843137254902
212,54.49486301369863
213,188.9398148148148
214,33.51509831460674
215,65.35831310679612
216,181.67818509615384
217,224.0301906779661
218,104.06982421875
219,208.16424418604652
220,924.4732142857143
221,227.1060450819672
222,161.23711622807016
223,443.04454787234044
224,112.36896929824562
225,149.36116803278688
226,159.46328125
227,129.91989087301587
228,181.61712786259542
229,833.561507936508
230,494.0267857142857
231,141.65219907407408
232,43.8665625
233,1174.9097222222222
234,189.00328947368422
235,374.67543859649123
236,72.34639084507042
237,684.0881147540983
