interval,hitsperOccupL3(KB)
0,22480.56640625
1,9888.006465517241
2,8294.147727272728
3,606.771875
4,993.3333333333334
5,1991.450892857143
6,691.9256756756756
7,739.5025510204082
8,829.0980113636364
9,750.0051229508197
10,719.3215460526316
11,500.38793103448273
12,552.2146739130435
13,893.9325842696629
14,1156.6607142857142
15,601.5516304347826
16,1052.5041118421052
17,668.1163990825688
18,1313.778409090909
19,2868.2625
20,610.1171875
21,1333.3806818181818
22,1810.5236486486488
23,900.9
24,2412.421875
25,703.28125
26,2238.75
27,912.3743206521739
28,1462.0833333333333
29,1174.2456896551723
30,746.1979166666666
31,1839.0033783783783
32,1913.3266129032259
33,891.7205459770115
34,1711.5871710526317
35,1409.498820754717
36,1574.2299107142858
37,2388.995535714286
38,2006.0520833333333
39,1405.625
40,1031.015625
41,1338.4603658536585
42,1497.1614583333333
43,1026.7952127659576
44,1286.177455357143
45,2168.246527777778
46,3232.5135869565215
47,1413.5344827586207
48,1674.733455882353
49,1676.156914893617
50,2080.5528846153848
51,2459.9278846153848
52,1353.1333333333334
53,3821.3306451612902
54,1368.5767326732673
55,3569.215277777778
56,1713.7839673913043
57,1689.9095394736842
58,1268.8297872340424
59,1134.67167721519
60,2050.043103448276
61,1237.34375
62,888.7715517241379
63,965.0229779411765
64,1151.7708333333333
65,1363.1060606060605
66,1106.8186475409836
67,1012.6736111111111
68,863.0072463768116
69,1009.6875
70,1052.5752314814815
71,727.4594907407408
72,700.9564393939394
73,1913.9722222222222
74,867.5296336206897
75,982.6071428571429
76,1789.407327586207
77,2624.3125
78,679.8828125
79,1576.35625
80,901.8990384615385
81,1594.21875
82,1587.6147959183672
83,892.2282608695652
84,1311.40625
85,701.7341549295775
86,1206.875
87,836.3407258064516
88,1067.6370614035088
89,3276.5625
90,1282.704081632653
91,844.4503012048193
92,1011.25
93,866.4
94,584.4771634615385
95,1083.6168032786886
96,2635.85
97,982.5905797101449
98,1047.9340277777778
99,953.9823717948718
100,458.1338652482269
101,2217.139423076923
102,1241.5241228070176
103,1535.4433139534883
104,1973.9439655172414
105,1096.7071759259259
106,1660.2982954545455
107,979.4288793103449
108,2037.3529411764705
109,2210.4296875
110,1914.0264423076924
111,2071.2946428571427
112,1785.7236842105262
113,1176.3402777777778
114,1354.55625
115,1681.2934027777778
116,1475.2483974358975
117,1076.4314516129032
118,1220.876225490196
119,1506.1226851851852
120,1011.860632183908
121,1032.5111607142858
122,838.9626736111111
123,491.4518229166667
124,1747.6875
125,590.7940051020408
126,1948.296130952381
127,2931.1011904761904
128,589.386927480916
129,1277.7012711864406
130,1007.0943509615385
131,697.7374031007752
132,1878.1418918918919
133,1631.8033854166667
134,888.9331896551724
135,623.8671875
136,750.6664540816327
137,1357.96875
138,898.684375
139,1709.0093085106382
140,1870.9444444444443
141,1972.823275862069
142,803.3388157894736
143,958.3072916666666
144,3267.4305555555557
145,2201.3875
146,1156.9481382978724
147,1302.8039383561643
148,812.671522556391
149,1433.9477848101267
150,1293.780991735537
151,1769.1796875
152,1199.839527027027
153,1114.7377873563219
154,897.1619897959183
155,1843.6264534883721
156,666.4737654320987
157,1742.8633720930231
158,626.728515625
159,1126.8810096153845
160,933.1853070175439
161,1683.0528846153845
162,919.1898148148148
163,1190.8898305084747
164,1040.6389925373135
165,669.2708333333334
166,1363.7086397058824
167,1047.0661764705883
168,1248.7689393939395
169,1489.7743055555557
170,1980.6163194444443
171,1706.8482142857142
172,1161.1029411764705
173,2597.4739583333335
174,1223.0208333333333
175,1217.154017857143
176,713.5037878787879
177,2160.45
178,1423.4433962264152
179,703.7157012195122
180,588.120777027027
181,630.3095238095239
182,2464.403409090909
183,1200.175
184,883.1795634920635
185,720.8011363636364
186,2749.011824324324
187,1051.4291158536585
188,1042.7587890625
189,869.4965277777778
190,808.4423076923077
191,740.1375
192,1806.6454081632653
193,2603.310185185185
194,1021.1896929824561
195,1255.4184322033898
196,1877.4017857142858
197,972.65625
198,1398.3246527777778
199,1414.78515625
200,1685.1508620689656
201,897.0564516129032
202,700.5736301369863
203,923.5328389830509
204,1019.4627192982456
205,612.2228773584906
206,1352.172619047619
207,845.3645833333334
208,1171.411830357143
209,1231.8181818181818
210,832.7297794117648
211,668.3299180327868
212,1062.9854910714287
213,1136.7863175675675
214,655.4090909090909
215,900.9639084507043
216,641.390306122449
217,754.1152108433735
218,1134.5852272727273
219,3375.4166666666665
220,2214.0489130434785
221,1028.7667410714287
222,1370.7407407407406
223,1017.3727876106195
224,3376.3194444444443
225,1119.2255434782608
226,1627.1339285714287
227,1043.2142857142858
228,684.8625
229,1045.1909722222222
230,566.3530585106383
231,731.8258928571429
232,949.1676136363636
233,717.9756637168142
234,1473.0555555555557
235,998.8407258064516
236,519.3661347517731
237,577.2516741071429
238,1865.0685975609756
239,1099.3497983870968
240,495.5087209302326
241,717.7567829457364
242,759.0956858407079
243,1340.2954545454545
244,1170.5296610169491
245,1114.542025862069
246,705.7692307692307
247,2545.029296875
248,1375.9244791666667
249,1751.7391304347825
250,686.28662109375
251,2246.590909090909
252,1117.7232142857142
253,693.4503424657535
254,677.4789325842696
255,1342.011217948718
256,866.1805555555555
257,1922.389705882353
258,1957.3784722222222
259,622.529296875
260,907.7129424778761
261,4504.644886363636
262,3467.922794117647
263,1438.2738095238096
264,828.7903225806451
265,761.2832446808511
266,699.5698051948052
267,542.3514851485148
268,985.7236842105264
269,1458.705357142857
270,2796.098484848485
271,1979.357142857143
272,672.41015625
273,1739.575892857143
274,815.7794117647059
275,1138.101851851852
276,1521.7847222222222
277,1470.453125
278,894.541015625
279,1551.3848039215686
