interval,hitsL3
0,21701.0
1,22729.0
2,21253.0
3,24635.0
4,20005.0
5,21000.0
6,21492.0
7,22404.0
8,22090.0
9,23970.0
10,23365.0
11,21615.0
12,21720.0
13,21630.0
14,19786.0
15,21657.0
16,23242.0
17,21346.0
18,21474.0
19,21750.0
20,21861.0
21,21438.0
22,22717.0
23,23124.0
24,22315.0
25,21541.0
26,22259.0
27,21522.0
28,22054.0
29,22484.0
30,23055.0
31,21856.0
32,21151.0
33,23824.0
34,22402.0
35,21590.0
36,20916.0
37,23286.0
38,21296.0
39,21376.0
40,21637.0
41,23043.0
42,21673.0
43,21693.0
44,23592.0
45,22136.0
46,22109.0
47,21877.0
48,21433.0
49,22574.0
50,23483.0
51,20665.0
52,22983.0
53,22718.0
54,23140.0
55,22629.0
56,21368.0
57,21995.0
58,21423.0
59,21952.0
60,21518.0
61,24060.0
62,21770.0
63,20868.0
64,22265.0
65,21079.0
66,19875.0
67,20950.0
68,23600.0
69,20353.0
70,21323.0
71,20842.0
72,22902.0
73,21281.0
74,21159.0
75,20999.0
76,21216.0
77,21219.0
78,21890.0
79,21487.0
80,21905.0
81,20537.0
82,21283.0
83,21236.0
84,22305.0
85,21191.0
86,22467.0
87,20251.0
88,20079.0
89,21275.0
90,21414.0
91,20610.0
92,21612.0
93,22099.0
94,19756.0
95,21221.0
96,21667.0
97,21853.0
98,21388.0
99,22617.0
