interval,hitsL3
0,12913.0
1,6035.0
2,5608.0
3,5252.0
4,4506.0
5,3882.0
6,5949.0
7,5422.0
8,5935.0
9,3738.0
10,4029.0
11,3211.0
12,4187.0
13,3371.0
14,3768.0
15,22632.0
16,3448.0
17,71109.0
18,1571350.0
19,1250400.0
20,1253230.0
21,1049370.0
22,993978.0
23,1300800.0
24,1415380.0
25,948666.0
26,1021550.0
27,1023690.0
28,1113180.0
29,978219.0
30,963690.0
31,1328260.0
32,1298960.0
33,1007680.0
34,1001640.0
35,992376.0
36,1093990.0
37,1011310.0
38,1013310.0
39,1260290.0
40,1197940.0
41,1079530.0
42,949198.0
43,925605.0
44,1104570.0
45,1197360.0
46,1193760.0
47,1429880.0
48,1197010.0
49,1211810.0
50,1137880.0
51,1091940.0
52,1099840.0
53,1105730.0
54,1191490.0
55,217469.0
56,61077.0
57,60285.0
58,56454.0
59,57098.0
60,6499760.0
61,18614600.0
62,20354000.0
63,20601400.0
64,21262500.0
65,22562600.0
66,22904100.0
67,23202400.0
68,23219500.0
69,23694700.0
70,23529500.0
71,23618400.0
72,24032500.0
73,24974200.0
74,24643400.0
75,19372500.0
76,78643.0
77,66446.0
78,1714030.0
79,2123450.0
80,1731650.0
81,1519070.0
82,1519150.0
83,1361580.0
84,1303070.0
85,1403440.0
86,1508520.0
87,1682290.0
88,1658870.0
89,1412720.0
90,1449140.0
91,1403260.0
92,1420690.0
93,1396030.0
94,1590210.0
95,1995730.0
96,1938240.0
97,1596750.0
98,1743480.0
99,1467300.0
100,1492220.0
101,1437310.0
102,1393810.0
103,1597040.0
104,1526660.0
105,1307820.0
106,1340350.0
107,1271580.0
108,1235660.0
109,1186110.0
110,1192300.0
111,1357590.0
112,1417230.0
113,991936.0
114,296995.0
115,58578.0
116,62251.0
117,63506.0
118,63711.0
119,1127230.0
120,2501110.0
121,2023950.0
122,1551940.0
123,1425310.0
124,1481470.0
125,1291770.0
126,1348490.0
127,1355350.0
128,1673190.0
129,1908750.0
130,1751450.0
131,1684530.0
132,1696180.0
133,1567350.0
134,1630940.0
135,1411340.0
136,1663530.0
137,1708130.0
138,1584270.0
139,1669250.0
140,1526950.0
141,1562460.0
