interval,hitsL3
0,1929790.0
1,1217670.0
2,633477.0
3,591593.0
4,730182.0
5,810090.0
6,859202.0
7,608706.0
8,471873.0
9,618542.0
10,927531.0
11,691268.0
12,380915.0
13,448215.0
14,393869.0
15,517471.0
16,483307.0
17,720268.0
18,695521.0
19,549648.0
20,690133.0
21,671402.0
22,702666.0
23,463206.0
24,483654.0
25,532342.0
26,456319.0
27,804093.0
28,614423.0
29,582240.0
30,788684.0
31,497503.0
32,711952.0
33,643067.0
34,507771.0
35,613523.0
36,567953.0
37,438978.0
38,783943.0
39,628420.0
40,679557.0
41,731715.0
42,564465.0
43,474580.0
44,665097.0
45,537327.0
46,452522.0
47,163130.0
48,24135.0
49,17991.0
50,30835.0
51,41308.0
52,15173.0
53,34750.0
54,58092.0
55,39870.0
56,13554.0
57,38010.0
58,46941.0
59,28319.0
60,7167.0
61,14541.0
62,30109.0
63,41585.0
64,32776.0
65,9347.0
66,15734.0
67,1011810.0
68,578729.0
69,647970.0
70,698032.0
71,819312.0
72,838447.0
73,858243.0
74,595266.0
75,1014800.0
76,932205.0
77,750093.0
78,677808.0
79,455531.0
80,575736.0
81,588763.0
82,687183.0
83,541727.0
84,780044.0
85,628240.0
86,582675.0
87,741584.0
88,655573.0
89,565563.0
90,533642.0
91,540302.0
92,545769.0
93,637493.0
94,810005.0
95,570579.0
96,757913.0
97,567181.0
98,477381.0
99,669690.0
100,526685.0
101,509718.0
102,569990.0
103,482425.0
104,697355.0
105,727422.0
106,696449.0
107,658395.0
108,514918.0
