interval,IPC
0,1.7972099999999998
1,1.76614
2,1.70193
3,1.60914
4,0.9144559999999999
5,0.8313510000000001
6,1.15336
7,0.727679
8,1.19077
9,1.34465
10,0.529162
11,0.623937
12,0.83914
13,0.545031
14,0.537267
15,0.763622
16,0.5660930000000001
17,0.5038100000000001
18,0.625189
19,0.579043
20,0.572448
21,0.5546409999999999
22,0.49597600000000003
23,0.5924149999999999
24,0.569826
25,0.513613
26,0.493853
27,0.5753149999999999
28,0.5579529999999999
29,0.47929799999999995
30,0.569952
31,0.5215420000000001
32,0.502156
33,0.490756
34,0.5457770000000001
35,0.5577479999999999
36,0.486051
37,0.461843
38,0.5487810000000001
39,0.5654520000000001
40,0.442636
41,0.491209
42,0.5716100000000001
43,0.537756
44,0.46677299999999994
45,0.502798
46,0.5416920000000001
47,0.635915
48,1.8964299999999998
49,1.9743
50,1.8717099999999998
51,1.6997799999999998
52,1.64084
53,1.39642
54,1.5114
55,1.40984
56,1.22434
57,1.13847
58,1.09132
59,1.14083
60,0.8885850000000001
61,0.9106069999999999
62,1.0654299999999999
63,1.04306
64,0.8711979999999999
65,0.909703
66,1.16555
67,0.8303370000000001
68,0.8124239999999999
69,0.976008
70,0.9423549999999999
71,0.8492430000000001
72,0.7895340000000001
73,1.03201
74,0.922104
75,0.8056399999999999
76,0.8217030000000001
77,0.9495610000000001
78,0.890698
79,0.8374299999999999
80,0.8742719999999999
81,0.942074
82,0.9521379999999999
83,0.849576
84,0.8478620000000001
85,0.9279209999999999
86,0.9021290000000001
87,0.8853530000000001
88,0.806783
89,0.8817309999999999
90,0.865728
91,0.810797
92,0.845097
93,0.9196790000000001
94,0.91017
95,0.716758
96,0.857618
97,0.932636
98,0.8880600000000001
99,0.77525
100,0.761235
101,0.903235
102,0.8552200000000001
103,0.758137
104,0.7841670000000001
105,0.8596729999999999
106,0.8274389999999999
107,0.6884680000000001
108,0.791024
109,0.907644
110,0.799423
111,0.710859
112,0.902331
113,0.9028649999999999
114,0.9019379999999999
115,0.8584629999999999
116,0.922266
117,0.767007
118,0.659625
119,0.8608709999999999
120,0.968572
121,0.8296100000000001
122,0.8991540000000001
123,0.7857529999999999
124,0.8353889999999999
125,0.810721
126,0.8283
127,0.756761
128,0.73851
129,1.1763299999999999
130,1.5734
131,1.42734
132,0.9168430000000001
133,1.27975
134,0.963908
135,0.627207
136,0.593549
137,0.7464810000000001
138,0.7915300000000001
139,0.76289
140,0.731961
141,0.815204
142,0.803118
143,0.6063350000000001
144,0.650455
145,0.7893720000000001
146,0.757308
147,0.601086
148,0.7095319999999999
149,0.819772
150,0.583813
151,0.632831
152,0.761781
153,0.7627149999999999
154,0.62707
155,0.566545
156,0.659459
157,0.683334
158,0.616644
159,0.530472
160,0.676762
161,0.751058
162,0.534388
163,0.588957
164,0.677908
165,0.688338
166,0.535423
167,0.585753
168,0.712629
169,0.663994
170,0.590882
171,0.6155649999999999
172,0.719542
173,0.689381
174,0.558577
175,0.588162
176,0.69727
177,0.61522
178,0.576537
179,0.603826
180,0.616734
181,0.6369130000000001
182,0.6777350000000001
183,0.5523020000000001
184,0.608034
185,0.652312
186,0.555125
187,0.6235470000000001
188,0.685812
189,0.594258
190,0.557497
191,0.622979
192,0.676408
193,0.550686
194,0.585767
195,0.6528390000000001
196,0.629915
197,0.532575
198,0.556189
199,0.688493
200,0.633849
201,0.546569
202,0.5630970000000001
203,0.695886
204,0.670657
205,0.5923729999999999
206,0.633097
207,0.672199
208,0.6588390000000001
209,0.611679
210,0.599175
211,0.610166
212,0.62622
213,0.5625760000000001
214,0.541546
215,0.639798
216,0.651401
217,0.52475
218,0.563524
219,0.695376
220,0.5353640000000001
221,0.512241
222,0.573367
223,0.627253
224,0.515975
225,0.545744
226,0.61056
227,0.655918
228,0.654833
229,0.643807
230,0.668154
231,0.538866
232,0.527687
233,0.6638470000000001
234,0.5684560000000001
235,0.587733
236,0.6976100000000001
237,0.562587
238,0.49404499999999996
239,0.655425
240,0.6021350000000001
241,0.540536
242,0.579912
243,0.6137090000000001
244,0.563619
245,0.547741
246,0.508062
247,0.59744
248,0.5123270000000001
249,0.532617
250,0.5537380000000001
251,0.5939220000000001
252,0.576521
253,0.48512
254,0.6065649999999999
255,0.59583
256,0.499651
257,0.49587299999999995
258,0.597589
259,0.685132
260,0.491874
261,0.5181319999999999
262,0.628997
263,0.611929
264,0.48490500000000003
265,0.541346
266,0.613151
267,0.585515
268,0.519688
269,0.542603
